case_id,module,schema_family,variant_id,difficulty,model,timestamp,expected_json,error,latency_s,raw_response,parsed_ok,predicted_json,brief_explanation,field_results_json,points,max_points,score
btk_011_justified_false_belief_testimony,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:47.636857+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know""}",,0.48,"{
  ""attitude_status"": ""believes"",
  ""truth_status"": ""false"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Nora believes the proposition, but the proposition is false, so she does not know it.""
}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Nora believes the proposition, but the proposition is false, so she does not know it.""}","Nora believes the proposition, but the proposition is false, so she does not know it.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_012_unjustified_true_belief,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:48.117114+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""true"", ""knowledge_status"": ""does_not_know""}",,0.592,"{
  ""attitude_status"": ""believes"",
  ""truth_status"": ""true"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Rachel believes the proposition, the proposition is true, but Rachel does not know it because she lacks good epistemic evidence.""
}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""true"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Rachel believes the proposition, the proposition is true, but Rachel does not know it because she lacks good epistemic evidence.""}","Rachel believes the proposition, the proposition is true, but Rachel does not know it because she lacks good epistemic evidence.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_013_simple_knowledge_air_travel,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:48.709684+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""true"", ""knowledge_status"": ""knows""}",,0.542,"{
  ""attitude_status"": ""believes"",
  ""truth_status"": ""true"",
  ""knowledge_status"": ""knows"",
  ""brief_explanation"": ""Mike believes the proposition, the proposition is true, and his belief is based on sufficient evidence, thus he knows.""
}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""true"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Mike believes the proposition, the proposition is true, and his belief is based on sufficient evidence, thus he knows.""}","Mike believes the proposition, the proposition is true, and his belief is based on sufficient evidence, thus he knows.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_014_nonbelief_false_target_misleading_evidence,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:49.252246+00:00,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know""}",,0.633,"{
  ""attitude_status"": ""does_not_believe"",
  ""truth_status"": ""false"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Jose does not believe the false proposition that Eric has a red car, and therefore does not know it.""
}",True,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Jose does not believe the false proposition that Eric has a red car, and therefore does not know it.""}","Jose does not believe the false proposition that Eric has a red car, and therefore does not know it.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_015_nonbelief_false_target,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:49.885427+00:00,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know""}",,0.568,"{
  ""attitude_status"": ""does_not_believe"",
  ""truth_status"": ""false"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Layla does not believe the proposition, the proposition is false, and Layla does not know the proposition because she does not believe it.""
}",True,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Layla does not believe the proposition, the proposition is false, and Layla does not know the proposition because she does not believe it.""}","Layla does not believe the proposition, the proposition is false, and Layla does not know the proposition because she does not believe it.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_016_indeterminate_attitude_false_target,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:50.453630+00:00,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""false"", ""knowledge_status"": ""indeterminate""}",,0.571,"{
  ""attitude_status"": ""indeterminate"",
  ""truth_status"": ""false"",
  ""knowledge_status"": ""indeterminate"",
  ""brief_explanation"": ""Owen's attitude towards the proposition is indeterminate because the scenario provides no information about his beliefs, even though the proposition is false.""
}",True,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""false"", ""knowledge_status"": ""indeterminate"", ""brief_explanation"": ""Owen's attitude towards the proposition is indeterminate because the scenario provides no information about his beliefs, even though the proposition is false.""}","Owen's attitude towards the proposition is indeterminate because the scenario provides no information about his beliefs, even though the proposition is false.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_017_belief_indeterminate_truth,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:51.024955+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""indeterminate"", ""knowledge_status"": ""indeterminate""}",,0.508,"{
  ""attitude_status"": ""believes"",
  ""truth_status"": ""indeterminate"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Mina believes the proposition, but its truth value is not specified, so she does not know.""
}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""indeterminate"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Mina believes the proposition, but its truth value is not specified, so she does not know.""}","Mina believes the proposition, but its truth value is not specified, so she does not know.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": false}",2.0,3.0,0.6666666666666666
btk_018_nonbelief_indeterminate_truth,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:51.533233+00:00,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""indeterminate"", ""knowledge_status"": ""does_not_know""}",,0.652,"{
  ""attitude_status"": ""does_not_believe"",
  ""truth_status"": ""indeterminate"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Tara does not believe the proposition, and its truth value is unknown, so she does not know.""
}",True,"{""attitude_status"": ""does_not_believe"", ""truth_status"": ""indeterminate"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Tara does not believe the proposition, and its truth value is unknown, so she does not know.""}","Tara does not believe the proposition, and its truth value is unknown, so she does not know.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_019_false_belief_with_defined_variable,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:52.185421+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know""}",,0.591,"{
  ""attitude_status"": ""believes"",
  ""truth_status"": ""false"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Carlos believes the light is on, but the light is not on, so he does not know.""
}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Carlos believes the light is on, but the light is not on, so he does not know.""}","Carlos believes the light is on, but the light is not on, so he does not know.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_020_true_target_no_information_about_agent,belief_acceptance_knowledge,belief_truth_knowledge,,,gemini-2.5-flash-lite,2026-07-09T02:39:52.776233+00:00,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""true"", ""knowledge_status"": ""indeterminate""}",,0.654,"{
  ""attitude_status"": ""indeterminate"",
  ""truth_status"": ""true"",
  ""knowledge_status"": ""indeterminate"",
  ""brief_explanation"": ""Harper's attitude towards the proposition is indeterminate as there is no information about their beliefs, but the proposition is true.""
}",True,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""true"", ""knowledge_status"": ""indeterminate"", ""brief_explanation"": ""Harper's attitude towards the proposition is indeterminate as there is no information about their beliefs, but the proposition is true.""}","Harper's attitude towards the proposition is indeterminate as there is no information about their beliefs, but the proposition is true.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_001_belief_from_receipt,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:53.430009+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}",,0.531,"{
  ""attitude_status"": ""believes"",
  ""reason_type"": ""epistemic"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Loki believes the proposition based on evidence, but the evidence is not sufficient for knowledge.""
}",True,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Loki believes the proposition based on evidence, but the evidence is not sufficient for knowledge.""}","Loki believes the proposition based on evidence, but the evidence is not sufficient for knowledge.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": false}",2.0,3.0,0.6666666666666666
ab_002_belief_from_perception,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:53.961070+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}","ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0.26,,False,,,"{""attitude_status"": false, ""reason_type"": false, ""knowledge_status"": false}",0.0,3.0,0.0
ab_003_belief_from_indirect_evidence,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:54.220909+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}",,0.588,"{
  ""attitude_status"": ""believes"",
  ""reason_type"": ""epistemic"",
  ""knowledge_status"": ""knows"",
  ""brief_explanation"": ""Geoff sees evidence that supports the proposition, the proposition is true, and his belief is based on this evidence, so he knows.""
}",True,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Geoff sees evidence that supports the proposition, the proposition is true, and his belief is based on this evidence, so he knows.""}","Geoff sees evidence that supports the proposition, the proposition is true, and his belief is based on this evidence, so he knows.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_004_practical_acceptance_golf_course,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:54.808686+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.642,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Chris accepts the proposition that the golf course is open because he wants to practice for a tournament, even though he does not believe it due to his friend's statement.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Chris accepts the proposition that the golf course is open because he wants to practice for a tournament, even though he does not believe it due to his friend's statement.""}","Chris accepts the proposition that the golf course is open because he wants to practice for a tournament, even though he does not believe it due to his friend's statement.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_005_practical_acceptance_raffle,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:55.450976+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.87,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Johnny accepts the proposition for practical reasons related to his goal of winning, despite not believing it to be true.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Johnny accepts the proposition for practical reasons related to his goal of winning, despite not believing it to be true.""}","Johnny accepts the proposition for practical reasons related to his goal of winning, despite not believing it to be true.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_006_supposition_against_belief,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:56.321230+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.61,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Larry supposes the proposition is true for the sake of argument, but he does not believe it, and his reasoning is for practical purposes rather than epistemic ones.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Larry supposes the proposition is true for the sake of argument, but he does not believe it, and his reasoning is for practical purposes rather than epistemic ones.""}","Larry supposes the proposition is true for the sake of argument, but he does not believe it, and his reasoning is for practical purposes rather than epistemic ones.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_007_practical_acceptance_persuasion,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:56.931654+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.607,"{
  ""attitude_status"": ""does_not_believe_or_accept"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Moe does not believe the proposition because he genuinely thinks red cars can be just as fast, and he endorses it for practical reasons to convince others.""
}",True,"{""attitude_status"": ""does_not_believe_or_accept"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Moe does not believe the proposition because he genuinely thinks red cars can be just as fast, and he endorses it for practical reasons to convince others.""}","Moe does not believe the proposition because he genuinely thinks red cars can be just as fast, and he endorses it for practical reasons to convince others.","{""attitude_status"": false, ""reason_type"": true, ""knowledge_status"": true}",2.0,3.0,0.6666666666666666
ab_008_practical_acceptance_supportive_friend,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:57.538610+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.537,"{
  ""attitude_status"": ""does_not_believe_or_accept"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Karen does not believe the proposition but accepts it for practical reasons to be supportive of her friend.""
}",True,"{""attitude_status"": ""does_not_believe_or_accept"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Karen does not believe the proposition but accepts it for practical reasons to be supportive of her friend.""}",Karen does not believe the proposition but accepts it for practical reasons to be supportive of her friend.,"{""attitude_status"": false, ""reason_type"": true, ""knowledge_status"": true}",2.0,3.0,0.6666666666666666
ab_009_belief_and_acceptance_cookies,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:58.075260+00:00,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic_and_practical"", ""knowledge_status"": ""knows""}",,0.525,"{
  ""attitude_status"": ""believes_and_accepts"",
  ""reason_type"": ""epistemic_and_practical"",
  ""knowledge_status"": ""knows"",
  ""brief_explanation"": ""Billy believes the proposition is true based on reliable evidence, the proposition is true, and he uses it for both epistemic and practical reasons.""
}",True,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic_and_practical"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Billy believes the proposition is true based on reliable evidence, the proposition is true, and he uses it for both epistemic and practical reasons.""}","Billy believes the proposition is true based on reliable evidence, the proposition is true, and he uses it for both epistemic and practical reasons.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_010_practical_acceptance_caution,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:58.600717+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.691,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Linda accepts the proposition for practical reasons, despite not believing it to be true, and therefore does not know it.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Linda accepts the proposition for practical reasons, despite not believing it to be true, and therefore does not know it.""}","Linda accepts the proposition for practical reasons, despite not believing it to be true, and therefore does not know it.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_011_conflicting_signs_practical_assumption,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:59.291746+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.625,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Gary accepts the proposition that the shop is open for practical reasons, despite having no belief in it, and therefore does not know it.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Gary accepts the proposition that the shop is open for practical reasons, despite having no belief in it, and therefore does not know it.""}","Gary accepts the proposition that the shop is open for practical reasons, despite having no belief in it, and therefore does not know it.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_012_practical_acceptance_contest,belief_acceptance_knowledge,acceptance_and_belief,,,gemini-2.5-flash-lite,2026-07-09T02:39:59.916430+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,0.619,"{
  ""attitude_status"": ""accepts_without_belief"",
  ""reason_type"": ""practical"",
  ""knowledge_status"": ""does_not_know"",
  ""brief_explanation"": ""Henry accepts the proposition for practical reasons to enter the contest, despite having evidence to the contrary, and therefore does not know it.""
}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Henry accepts the proposition for practical reasons to enter the contest, despite having evidence to the contrary, and therefore does not know it.""}","Henry accepts the proposition for practical reasons to enter the contest, despite having evidence to the contrary, and therefore does not know it.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
