case_id,module,schema_family,variant_id,difficulty,model,timestamp,expected_json,error,latency_s,raw_response,parsed_ok,predicted_json,brief_explanation,field_results_json,points,max_points,score
btk_019_false_belief_with_defined_variable,belief_acceptance_knowledge,belief_truth_knowledge,,,claude-sonnet-5,2026-07-05T20:20:28.214803+00:00,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know""}",,1.787,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Carlos believes the light is on based on a baseless guess, but the light is in fact off, so his belief is false and cannot count as knowledge.""}",True,"{""attitude_status"": ""believes"", ""truth_status"": ""false"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Carlos believes the light is on based on a baseless guess, but the light is in fact off, so his belief is false and cannot count as knowledge.""}","Carlos believes the light is on based on a baseless guess, but the light is in fact off, so his belief is false and cannot count as knowledge.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": true}",3.0,3.0,1.0
btk_020_true_target_no_information_about_agent,belief_acceptance_knowledge,belief_truth_knowledge,,,claude-sonnet-5,2026-07-05T20:20:30.002307+00:00,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""true"", ""knowledge_status"": ""indeterminate""}",,1.659,"```json
{
""attitude_status"": ""indeterminate"",
""truth_status"": ""true"",
""knowledge_status"": ""does_not_know"",
""brief_explanation"": ""The scenario states the north entrance is open, but gives no indication Harper has any belief about it, so he cannot be said to know it.""
}
```",True,"{""attitude_status"": ""indeterminate"", ""truth_status"": ""true"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""The scenario states the north entrance is open, but gives no indication Harper has any belief about it, so he cannot be said to know it.""}","The scenario states the north entrance is open, but gives no indication Harper has any belief about it, so he cannot be said to know it.","{""attitude_status"": true, ""truth_status"": true, ""knowledge_status"": false}",2.0,3.0,0.6666666666666666
ab_001_belief_from_receipt,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:31.661755+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}",,2.394,"```json
{
""attitude_status"": ""believes_and_accepts"",
""reason_type"": ""epistemic"",
""knowledge_status"": ""knows"",
""brief_explanation"": ""Loki formed a true belief based on solid evidence (the receipt), which reliably indicates Thor bought shoes, so it counts as knowledge.""
}
```",True,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Loki formed a true belief based on solid evidence (the receipt), which reliably indicates Thor bought shoes, so it counts as knowledge.""}","Loki formed a true belief based on solid evidence (the receipt), which reliably indicates Thor bought shoes, so it counts as knowledge.","{""attitude_status"": false, ""reason_type"": true, ""knowledge_status"": true}",2.0,3.0,0.6666666666666666
ab_002_belief_from_perception,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:34.055987+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}",,1.788,"{""attitude_status"":""believes_and_accepts"",""reason_type"":""epistemic"",""knowledge_status"":""knows"",""brief_explanation"":""Peter directly observes five geese, which are birds, giving him solid perceptual evidence for the true belief that at least one bird is swimming in the lake.""}",True,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Peter directly observes five geese, which are birds, giving him solid perceptual evidence for the true belief that at least one bird is swimming in the lake.""}","Peter directly observes five geese, which are birds, giving him solid perceptual evidence for the true belief that at least one bird is swimming in the lake.","{""attitude_status"": false, ""reason_type"": true, ""knowledge_status"": true}",2.0,3.0,0.6666666666666666
ab_003_belief_from_indirect_evidence,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:35.844462+00:00,"{""attitude_status"": ""believes"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows""}",,4.752,"{
  ""attitude_status"": ""believes_and_accepts"",
  ""reason_type"": ""epistemic"",
  ""knowledge_status"": ""knows"",
  ""brief_explanation"": ""Geoff infers Earl owns a horse from strong circumstantial evidence (feed and saddle), and this true belief is well justified, so it counts as knowledge.""
}",True,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Geoff infers Earl owns a horse from strong circumstantial evidence (feed and saddle), and this true belief is well justified, so it counts as knowledge.""}","Geoff infers Earl owns a horse from strong circumstantial evidence (feed and saddle), and this true belief is well justified, so it counts as knowledge.","{""attitude_status"": false, ""reason_type"": true, ""knowledge_status"": true}",2.0,3.0,0.6666666666666666
ab_004_practical_acceptance_golf_course,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:40.596230+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,1.711,"{""attitude_status"":""accepts_without_belief"",""reason_type"":""practical"",""knowledge_status"":""does_not_know"",""brief_explanation"":""Chris disbelieves the course is open but acts as if it is for practical purposes of practicing, without genuine belief or knowledge.""}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Chris disbelieves the course is open but acts as if it is for practical purposes of practicing, without genuine belief or knowledge.""}","Chris disbelieves the course is open but acts as if it is for practical purposes of practicing, without genuine belief or knowledge.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_005_practical_acceptance_raffle,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:42.307809+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,2.738,"```json
{
""attitude_status"": ""accepts_without_belief"",
""reason_type"": ""practical"",
""knowledge_status"": ""does_not_know"",
""brief_explanation"": ""Johnny adopts the assumption to further his goal of winning, despite not actually believing it is true, so it is a practical acceptance rather than knowledge.""
}
```",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Johnny adopts the assumption to further his goal of winning, despite not actually believing it is true, so it is a practical acceptance rather than knowledge.""}","Johnny adopts the assumption to further his goal of winning, despite not actually believing it is true, so it is a practical acceptance rather than knowledge.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_006_supposition_against_belief,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:45.045998+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,3.562,"{""attitude_status"":""accepts_without_belief"",""reason_type"":""practical"",""knowledge_status"":""does_not_know"",""brief_explanation"":""Larry supposes lizards are fish only for hypothetical reasoning, despite believing and having evidence that they are not, and the proposition is false.""}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Larry supposes lizards are fish only for hypothetical reasoning, despite believing and having evidence that they are not, and the proposition is false.""}","Larry supposes lizards are fish only for hypothetical reasoning, despite believing and having evidence that they are not, and the proposition is false.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_007_practical_acceptance_persuasion,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:48.607707+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,1.96,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Moe outwardly endorses the claim for persuasive purposes despite privately believing red cars can be just as fast, so he accepts but does not believe it, and thus does not know it.""}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Moe outwardly endorses the claim for persuasive purposes despite privately believing red cars can be just as fast, so he accepts but does not believe it, and thus does not know it.""}","Moe outwardly endorses the claim for persuasive purposes despite privately believing red cars can be just as fast, so he accepts but does not believe it, and thus does not know it.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_008_practical_acceptance_supportive_friend,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:50.567531+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,7.048,"```json
{
""attitude_status"": ""accepts_without_belief"",
""reason_type"": ""practical"",
""knowledge_status"": ""does_not_know"",
""brief_explanation"": ""Karen adopts the assumption to be supportive of her friend, even though she does not actually believe it is true.""
}
```",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Karen adopts the assumption to be supportive of her friend, even though she does not actually believe it is true.""}","Karen adopts the assumption to be supportive of her friend, even though she does not actually believe it is true.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_009_belief_and_acceptance_cookies,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:57.615701+00:00,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic_and_practical"", ""knowledge_status"": ""knows""}",,2.378,"{""attitude_status"":""believes_and_accepts"",""reason_type"":""epistemic_and_practical"",""knowledge_status"":""knows"",""brief_explanation"":""Billy believes the sign's reliable testimony and it matches the true fact, giving him knowledge, which he also uses practically to plan his trip.""}",True,"{""attitude_status"": ""believes_and_accepts"", ""reason_type"": ""epistemic_and_practical"", ""knowledge_status"": ""knows"", ""brief_explanation"": ""Billy believes the sign's reliable testimony and it matches the true fact, giving him knowledge, which he also uses practically to plan his trip.""}","Billy believes the sign's reliable testimony and it matches the true fact, giving him knowledge, which he also uses practically to plan his trip.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_010_practical_acceptance_caution,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:20:59.993600+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,3.288,"{""attitude_status"":""accepts_without_belief"",""reason_type"":""practical"",""knowledge_status"":""does_not_know"",""brief_explanation"":""Linda explicitly disbelieves the sign but adopts the assumption purely as a cautious practical strategy, so she lacks belief and thus lacks knowledge.""}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Linda explicitly disbelieves the sign but adopts the assumption purely as a cautious practical strategy, so she lacks belief and thus lacks knowledge.""}","Linda explicitly disbelieves the sign but adopts the assumption purely as a cautious practical strategy, so she lacks belief and thus lacks knowledge.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
ab_011_conflicting_signs_practical_assumption,belief_acceptance_knowledge,acceptance_and_belief,,,claude-sonnet-5,2026-07-05T20:21:03.281930+00:00,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know""}",,7.074,"{""attitude_status"":""accepts_without_belief"",""reason_type"":""practical"",""knowledge_status"":""does_not_know"",""brief_explanation"":""Gary assumes the shop is open only because he wants to buy a book, even though the more up-to-date sign suggests it is closed, so this is a practical assumption rather than a justified belief.""}",True,"{""attitude_status"": ""accepts_without_belief"", ""reason_type"": ""practical"", ""knowledge_status"": ""does_not_know"", ""brief_explanation"": ""Gary assumes the shop is open only because he wants to buy a book, even though the more up-to-date sign suggests it is closed, so this is a practical assumption rather than a justified belief.""}","Gary assumes the shop is open only because he wants to buy a book, even though the more up-to-date sign suggests it is closed, so this is a practical assumption rather than a justified belief.","{""attitude_status"": true, ""reason_type"": true, ""knowledge_status"": true}",3.0,3.0,1.0
